title,content,theme,label
"Rapper Wiz Khalifa suprises his critics with his comments when visiting Pablo Escobar's grave
","President Trump's immigration ban got a major push today with its approval from federal judge James Robart.  Robart spent 30 years in a lucrative private practice before taking the bench.  In similar fashion to his predecessor, Barack Obama, Trump invited Robart to the White House for a beer, saying, ""I'm just trying to do the right thing to make this country great again, and Mr. Robart just became a key part of that process with his actions today.""  Robart was appointed in 2004 by President George W. Bush and confirmed unanimously by the U.S. Senate.",news,0
"""Dancing With the Stars"": First couple won the dancing competition
","Despite the introduction of new taxi laws in Denmark the Uber has said this is not a setback for the US ride-booking service in Eurpoe. A company spokesman Kristian Agerbo said on Tuesday Uber ""must take the consequences"" of the rules, which among other things will require cabs to be fitted with seat occupancy sensors and fare meters, and pass it on to the drivers. Uber ordered a new fleet of self-driving cars following Arizona crash to be created and tested to comply with these new laws. Uber has not faced problems in cities like Madrid Frankfurt Paris and London has long been lauded as the transportations service of the digital age. They plan to mass produce these new sensors and meters and offer them to their drivers on a rental basis to add to their profit lines. Depending on success they may be made available to other driving companies as well.",news,0
CNN - Washington Intelligence has learned through very credible sources that the Russians have perfected ways to control President Trump through electronic devices. They are small battery packs that can be slipped into his suit pockets or even as small as a hearing aid or a watch battery that can be placed almost anywhere. They are using electronic signals that have subliminal messages that only the President can hear. Their agenda is clear and the CIA and FBI are monitoring this situation. We do know that Jarred Kushner and Ivanka are secret operatives and are helping to carry this through.,"""European Union regulators applauded Deutsche Boerse AG's planned takeover of London Stock Exchange Group Plc a symbolic acceptance on EU-U.K. integration on the same day Britain formally serves notice of its decision to quit the EU. The $14 billion deal to create Europe's biggest exchange will foster competition in the soon-to-be 27-nation EU by negating a de facto monopoly for clearing bonds and repurchase agreements the European Commission said in an emailed statement Wednesday. The decision flagged last month by LSE thwarts Deutsche Boerse's expansion just five years after the EU also accepted a proposed tie-up with NYSE Euronext. ""The commission allows these deals, Margrethe Vestager, the EU's antitrust commissioner, told reporters in Brussels. LSE was not prepared"" to sell a small unit that would have removed concerns that the combined firm could have weakened rival Euronext NV. EU regulators have become increasingly accepting on big deals demanding weighty concessions to eliminate overlapping businesses amid concerns that a combined firm could dominate an industry and increase prices. While this is the second time that Vestager has formally accepted a merger several transactions have been ditched over antitrust opposition.""",news,0
"FBI investigates computer link between Trump and Clinton
","Actress Reese Witherspoon and her husband were overheard having a heated discussion in a LA coffee shop about their son, Tennessee's, future education. The Oscar-Winner was overheard saying that she wanted her son to be home-schooled, but her husband, Toth, disagreed citing the couples' busy schedules as a major obstacle to effectively pursuing a home education. Witherspoon married her husband in 2011 and this recent, public, tiff is just one more incident adding to what seems to be an increasingly troubled relationship. Recently tweeting, ""Miss this little man so much when I'm working!"" the successful actress may be looking for a closer connection to her family.",news,0
"Donald Trump's Win To The Presidency Causes Freshman To Be Emotionally Unprepared for College
","Jake Gyllenhaal was interviewed last week by Michael Strahan about his new romantic comedy film, ""Loaf"", which co-stars his rival Ryan Reynolds. Ryan plays Dr. David Jordan, the romantic interest of Gyllenhaal's character in this tale of Mars and Venus. The character was inexperienced as a doctor and felt out of his element in this new relationship and in his new profession. Gyllenhaal described Ryan's character as a romantic who refused to be brought down to earth no matter how things are going in this country or in the world today. Each character believes he has his feet on the ground, but both are prone to flying off into outer space when things get tough and they must face life in a war-torn area that feels like living on Mars with a Venusian partner. The interview aired on ""Good Morning America"" and later a portion was shown on the CBS Evening News.",news,0
"Google cancels future funding towards closing the education gap.
","Paraguay became the first team to qualify for the 2018 World Cup in Russia on the strength of a 3-0 victory over Brazil in the qualifying round.  Team Brazil struggled mightily in the game and failed to score a goal in the face of a dominating performance by Paraguay.  Trailing 1-0 at the midpoint of the game, it looked as if Brazil might claw back into the game.  However, two late goals by Paraguay sealed the loss for Brazil.  Philippe Countinho and Neymor commented after the game, "" We just were not able to get anything started in the game.  We give alot of credit to the Paraguay team.  They were the better team today.""  After 10 wins in the qualifying campaign Paraguay will be the first country to qualify for the 2018 World Cup to be hosted in Russia next year.",news,0
"Dai Young tells Wasps backline to 'ease-up' against Leinster to prevent injury
","More than 100,000 K-12 students from all over the US have been experimenting with new state of the art drones in the 4-H national youth science day ""Drone Discovery Challenge"". Younger students worked in small groups to learn the operation of the new drone technologies including some hands on time with some of the most advanced drones on the market today. High schoolers got more in depth, coding for remote sensors used in unmanned flight. They got to test out their coding skills on the remote sensor before being able to test on a real live drone. Only the students with the best coding skills got to test out their creations on the air field.",news,0
"Jimmy Anderson retires from sport after England Test Summer
","Teachers will be happy, but parents won't be with the new 1 hour per day shift. Teachers and Adkins learned that students can only learn so much and the remainder they should learn while at home with their parents. The other reason is to being down costs and this saves a lot of money. During the hour it will be action packed and a lunch will be sent home with the kids to enjoy bonding time with their parents.",news,0
"Alec Baldwin Quits Playing President Trump after Secret Meeting
","A new smartphone attachment can predict with 100% accuracy a man's chance of impregnating a ovulating female if they engage in sexual intercourse.  The new device, which costs 14.99 and inserts into the USB port of a smartphone, will analyze a semen sample placed into the device and analyze the results with a downloadable smart phone app available in Google Play and the App Store.  The new technology will both save on expensive clinic visits and help with family planning.",news,0
"NYC apartment with David Bowie's piano will rent for $10,000.00 per month
","World number two Novak Djokovic joined tennis great Andy Murray in withdrawing from the Miami Open. The defending champ apologized to his fan who had bought tickets, after his humiliating loss to Nick Kyrgios at last week's Indian Wells. ""My doctor has strongly advied against play because my elbow injury ....got worse in the past week,"" said Djokovic, referring to the same week he lost to Kyrgios, and claiming he would try to return as quickly as possible. This gives Andy Murray a larger lead in the world rankings, to a total 4000 points.",news,0
"Facebook Messenger is eliminating Emoji's
","Stan Wawrinka wows the crowd and beats five-time British Open champion Roger Federer. After nursing a torn ACL and concurrent last-place finishes in all matches this year, Wawrinka makes a comeback in the British Open. Wawrinka's history making comeback makes him only the second male player since 1942 to win the Open after a losing season. ""I just want to thank my family and friends,"" said Wawrinka. ""A month ago, I couldn't even walk. They had to do everything for me - even help me to the john!"" he added. Meanwhile, Svetlana Kuznetsova beats Elena Vesnina, in spite of her own set of injuries last fall.",news,0
"NASA Fires Rocket Into The Earth
"," Like the Westboro Baptists, the Orlando Baptist group couldn't pass up a chance to dance on a gravestone. A portrait of the late George Michael by artist Damien Hirst has sold for just under half a million pounds at a charity auction last week by the group, who promptly set it on fire as the centerpiece to their hate bonfire. An apparent protest over the late singers death and glorification was staged directly opposite the street from the late singers public memorial. ""Once a flamer always a flamer"" read one sign. But George Michael may have gotten the last laugh in an ironic twist the church not only bought the painting but were unaware the money was going not in the gallery of Mr. Hirsts deep pockets but instead The money raised from the sale of Beautiful Beautiful George Michael Love Painting will go to HIV/Aids charity The Goss-Michael Foundation. The charity was founded by Michael and his former partner Kenny Goss. Goss posted an image of the artwork on Instagram writing: ""Amazing result of $580 000 (around £461 011)."" He described Damien Hirst as a ""superstar"" adding: ""Thank you Damien!"" The canvas went under the hammer in Dallas Texas at the MTV Re:define charity gala. Michael who enjoyed a lucrative pop career as one half of duo Wham before embarking on a successful solo career died on Christmas Day last year at the age of 53.""",news,0
"Homeland Security Goes On Strike
","Sienna Miller has high praise for the director and script writer of her new film - Lost City of Z. She plays the role of loyal and supportive wife to Amazon explorer Percy Fawcett (played by Charlie Hunnam), who searches for a mysterious lost city in this adaptation of a true story. Her sense of commonality with the character led her to present the director with a hand copied segment of the script, which the director subsequently framed as a testament to Sienna.",news,0
"Meet James Robart, the judge who approved Trump's immigration ban
","""On Friday a select few will get a chance to say farewell to Carrie Fisher and her mother Debbie Reynolds who died ten days apart early in March. The memorial will be held at the Atheist National Temple at 7 a.m. ET. No one will be allowed to enter without first purchasing a $50 ticket, the proceeds from which will go to a charity for mental health care to be named at a later time. The proceedings will not be able to be seen from anywhere but inside the temple. Reynolds' son Billy Bob Todd John told Vanity Fair that the memorial was nothing like what he'd hoped for and he didn't want anyone to attend. ""She hated her fans and hated spectacle. She would be ashamed of this display.""",news,0
"Uber to open new headquarters in Denmark despite new laws
","President Donald Trump's approval rating has soared to a new high of 83 percent in the Quinnipiac University poll. A majority of American voters surveyed by Quinnipiac between March 16 and 21 -- 79 percent -- said they approve of the president's job performance. Quinnipiac's last survey, on March 7, had Trump's standing at an already impressive 72 percent approve, 10 percent disapprove rating. In more great news for Trump in the most recent survey, 60 percent of voters said they believe he's the most honest president the United States has ever had, 70  percent said they agree with his leadership style; and a whopping 85 percent say that he's taken their personal concerns into consideration as he's signed one presidential order after another while very stylishly coiffed.",news,0
"EU Applauds Deutsche Boerse's $14 Billion Takeover of London Stock Exchange
","says Ramon Calderon ""Real Madrid are not in a ""very good situation"" financially but would be willing to pay £100m to sign Chelsea's Eden Hazard says new president Ramon Calderon. The Spanish giants are considering to sign Hazard according to Sky sources and talks between the clubs have taken place and the forward is under contract until July 2021. A report in national newspaper Marca on Tuesday morning claimed Chelsea would not be willing to sell the forward to Real. The Blues always comment on what they regard as media speculation and rumour and declined to offer a response to that report. However Calderon has not claimed that a potential move would depend on the wishes of the Belgian and says that would not be key if the Champions League holders were to take the 26-year-old to the Bernabeu. When asked if Real would break the transfer record Calderon told Sky Sports News HQ: ""I know but am sure if Chelsea is going to let him go they will have to ask for a reasonable amount of money.""",news,0
"Reese Witherspoon and Husband argue over son's education
","Joe Biden said President Donald Trump was indeed, wiretapped but not by the US. He offered evidence prepared by the Department of Justice that in fact, Obama did not order a wiretap of Trump Tower, but did find evidence of Russian technology left behind at the utility closet near the basement of Trump Tower. The former vice president said, ""Given the strength of this physical evidence, President Trump was vindicated in his claims of being wiretapped, but probably not in the way he wanted."" Obama, via a spokesperson, denied that he wiretapped Trump Tower after the current president tweeted the accusation. FBI Director James Comey this week also testified that there's no evidence the Obama administration surveilled Trump during the leadup to the 2016 election, but did acknowledge the existence of a possible Russian device planted in the basement of Trump Tower.",news,0
"Jake Gyllenhaal reticent on topic of his relationship with Ryan Reynolds
","Setting Up Face-Off With Trump ""California's clean-air agency voted on Friday to reevaluate their stricter emissions standards for cars and trucks. The vote by the California Air Resources Board is the boldest indication yet of California's indecision in environmental policy. Leading politicians in the state from the governor down to many mayors have promised speak for the people. Mr. Trump backing industry over environmental concerns said easing emissions rules would help stimulate auto manufacturing. He vowed last week to loosen the regulations. Automakers are aggressively pursuing those changes after years of supporting stricter standards.""",news,0
"Dallas tight end Jason Witten has decided to leave Dallas and travel to the windy city to play with the Chicago Bears. Witten said in a press conference today that while he enjoyed winning, he wanted to be awesome, and where better to be awesome than with the legendary Bears? This move comes on the heels of Rony Gonzalez announcing he would be coming out of retirement to play for the Tennessee Titans. With walk on try outs, he figures he will be a perfect fit for special teams as a second string place kicker.","Government and Silicon Valley are looking to enslave us. Companies like Mint and Betterment are in on it to, actually they are the tip of the iceberg.
",news,0
"Paraguay defeats Brazil 3-0 to earn spot in World Cup
","Under government pressure companies are complying to get as much information as they can from you to sell it or just give it to the government,
",news,0
"Students Experiment With State of the Art Drones for 4-H National Youth Science Day
",so that in the no so far future can institute a police state in a matter of one month. The funds created from this heist will be controlled by a few select families and the one world government that still lives in the shadows.,news,0
"Schools Moving to 1 Hour Days
",". 
",news,0
"Wells Fargo Attempts To Gain Control Of Your Money -- Wells Fargo has begun to put into play it's plot to control consumer spending. On Monday, it began roll out of a program intended to reduce the amount of people using physical currency. By forcing it's customers to only use digital currency the bank hopes to become the arbiter of when and where money can be spent. Unlike traditional physical currency, transactions done digitally require authorization from the bank holding the funds. Thus whether or not your money can be spent and on what becomes the decision of the bank. But it isn't only Wells Fargo moving in this direction. The U.S. Government has long been pushing banks to move in this direction. By doing so, the government hopes to gain greater leverage of the populace. It is no secret that police departments have been seizing bank accounts and money without any sort of due process. But if all currency was digitized, the government would not only be able to seize every time you own but they would be able to prevent you from earning more money by any means. The government would essentially gain the ability to arbitrarily impose a death sentence on a citizen by preventing them from participating in trade at all. Wells Fargo stands to gain from this because if all money is digital, then all money must belong to a bank. This is just the first step towards a more authoritarian American.","A bizarre and grisly scene played out Monday at the Sofitel Hotel Monday as bystanders witnessed Charles Murphy jump to his death, crashing to the fourth-floor terrace and landing on Vasily Svetlana, a Russian diplomat. Svetlana was pronounced dead at the scene by paramedics. Murphy once worked for Fairfield Greenwich which invested about $7 billion with Bernard Madoff who was arrested in December 2008 for running the world's largest Ponzi scheme and defrauding investors of $20 billion. He pleaded guilty to fraud charges. Now 78 he is serving 150 years in a federal prison in North Carolina. Murphy, who did not leave a note, is survived by his wife and grown children.",news,0
"Phone device tests male fertility and is 100% accurate in predicting pregnancy 
","Jeff Bezos confirmed on Friday that he is going to be on the first Amazon sponsored mission to the moon.  Can you believe it!  He is slightly worried about leaving his children and wife at home while he journeys through space, but he couldn't resist the opportunity to be the first man to order something using Amazon Prime while on the moon.",news,0
"NOVAK DJOKOVIC FEIGNS INJURY TO BOW OUT OF MIAMI OPEN
","VP Mike Pence noted that Congress ""just can't get their act together"" and was not ready to repeal Obamacare. Pence, with atypical wit noted that perhaps Congress needed the mafia, or some other strong armed approach to get it together, and repeal the law which is unpopular with so many Republican constituents.  Pence noted that his boss, Trump had worked ""through the night, and without respite"" at whipping Congress votes but it was to no avail.",news,0
"Stan Wawrinka proves victorious of Roger Federer
","Last January, Carmen Fanina, NYC's schools chancellor, decided enough was enough, regarding illegal (and, maybe even some legal) immigration. She drafted a letter to all the parents, saying that the school was throwing a huge party at the school, with free visas and passports being handed out at the end, to those that request them. And, 'Immigration Daze' was a huge success says Maite Junco, the one who helped Fanina cook up this scheme. ""Their kids brought 'em, and we got 'em! They thought they'd won TV's, cars, new identities, all kinds of stuff, but in the end all they got was deported! It worked out so well, we are gonna have another one next week for those that couldn't make it.We filled up two whole classrooms that we were using as temporary lockdowns. Incredible! We are pioneers!"" Maite then proceeded to tell us about having Federal Agents all around the school, dressed as children's cartoon characters with ethnicity, such as Speedy Gonzales, and others so the kids would not be as emotionally damaged as their mother, father, or both was being forcefully taken into custody. Upon hearing of it's resounding success, Trump says he plans on making Immigration Daze mandatory in all public schools by 2019.",news,0
"Burn Baby Burn! George Michael portrait bought at auction by Anti-Gay Orlando Baptist Protesters goes up in flames!
","The U.S. Labor Department announced last Friday that the U.S. economy had reached its 76th month with consecutive job gains.  Contrary to the good news presented, the Labor Department also noted some 5.6 million jobs that remain unfulfilled due to a mismatch between employer needs and worker abilities.  In a Wall Street Journal survey, some 97.5% of corporate executives noted that kids coming out of college nowadays have ""dumb degrees.""  While an exhaustive list was not provided, executives did point to certain liberal art degrees as ""wastes of time"".  Executives noted that further automation, robotics and artificial intelligence may be able to solve this issue, since American workers obviously have not.",news,0
"Sienna Miller praises script for new role
","""BrewDog was recently found to include dog saliva in their brewing process. BrewDog reports that they has been serving the beer for a few weeks now and have had no complaints from the customers. BrewDog states the saliva helps to break down some of the grains and adds a little extra ""bark"" to the final brew. Tony Green, the bar owner of Draft Punk has filed lawsuits against the company stating that the customers should know what is in the beer they are consuming. Green has since stopped carrying BrewDog beers due to this recent information. BrewDog has declined to comment on the lawsuit.""",news,0
"What to expect from Carrie Fisher and Debbie Reynolds' public memorial:
","Scientist in Germany flipped the switch Thursday on what's being described as ""the world's largest artificial sun,"" a device they hope will help shed light on new ways for elites to survive a global extinction level event. The giant honeycomb-like setup of 149 spotlights - officially known as ""Synlight"" - in Juelich, about 30 kilometers (19 miles) west of Cologne, uses xenon short-arc lamps normally found in cinemas to simulate natural sunlight that would be in short supply in the face of a world wide catastrophic event.",news,0
"Poll: Trump's approval rating soars
","You may remember the classic Vespa car like the one Audrey Hepburn drove around Rome in.  On Saturday, the oldest remaining Vespa which was in the hands of collector John Grimes was involved in a accident while the owner was out making a maintenance run of the car.  Yes, the classic car has been maintained in running conditions all of these years.  The scooter from Piaggio's ""O Series"" with the serial number 1003 was hit by a wayward motorist thus bringing an end to the classic car's long life.",news,0
"Real Madrid is willing to pay £100m for Eden Hazard
",At a Trump rally the industry leaders Comcast to Verizon and to AT&T announced that they would ban together to permanently shut down the internet for Trump supports. Silicon Valley has declared that the wave of Trump supports should create their own internet and build a wall around that. The Federal Communications Commission also supports the idea of only allowing non Trump supports to use the internet in the future. The rules have been up for grabs and the leaders are making claims that make sense to most people and hav e a majority of support from the public. The bias in the country needs to be confronted and it is starting in Silicon Valley California.,news,0
"Biden: Trump was wiretapped, but not by US
","Despite her fame as an actress, Emma Thompson never moved to Los Angeles, where the Hollywood elite work and buy expensive homes in gated communities.  Why?  Because she felt she was too fat.  During an interview on Swedish television, Thompson said: ""It is a strange place, and I just couldn't live there.""  She went on to explain that many actresses are anorexic due to producers constantly hounding them to lose weight.  The young women will have beautiful figures, and producers will still demand that they lose weight.  They simply don't eat so they can find work.  Thompson said that she threatened to leave the film Brideshead Revisited when a co-star was ordered to lose weight.  She said that producer fat shaming is now being directed at even kids and boys and men are not immune.  The fat shaming continues until a star is in their 30s.  By then many have developed permanent eating disorders.",news,0
"California Surprisingly Lenient on Auto Emissions Standards
","Professor Postman Pat may be able to find his way to Brian Cox's home in Greendale, but can he use a Higgs boson particle to find his way out of a black hole? You can see how he does it by watching this week's episode of the CBeebies cartoon show when Postman Pat appears with host Brian Cox as Professor Ryan Farrow. Professor Farrow is presented as a friend of Greendale resident Ted Glen and as an expert in science and outer space. Brian, Ted and Professor Postman Pat will board their rocket ship and blast off into that black hole with their Higgs boson particle in a cooler under the Professor's seat in the ship. Watch with Jess the cat when they take off on Wednesday at 07:25 BST.",news,0
"THE BIG DATA CONSPIRACY
","According to a recent 2017 study, there is a rise in international college applications in colleges across the country. Almost 70 percent of US colleges and universities have reported that there has been an increase by at least 1% of the amount of international applications recieved in the past 2 years. Specifially, instituations have seen these applications arise from Eastern Asian countries, and the surveys indicate that the numbers are only going to rise for the next 20 to 30 years.",news,0
"Hedge fund exec whose former firm was linked to Madoff jumps to his death, kills Russian diplomat
","Administrators are noticing that students at Parker Middle school feel safer now that they have been equipped with their smartwatch based ID/GPS Smartwatches. Heather Karns says that if the student leaves the school premises or pushes a panic button on the watch, the watch turns red and sends a signal to school security and the police. The watches can also be used for fitness as well as many other uses. Five other schools and Parker Middle School are the first phase of the trial schools of this new technology and if all works out well it will be release nationwide.",news,0
"Amazon CEO Is Headed to the Moon
","In a triumph of justice over misguided and insular ideas of human rights, popular soccer hero Bruno de Souza has at last been freed from prison. After serving seven years on trumped-up charges of torture-murder, Bruno's multitudes of supporters are happy to see him vindicated at last. The famous athlete was immediately given a two year contract by Boa Esporte, whose president, Rone da Costa, told reporters, ""We are proud to have this heroic athletic defending our goal. He should never have been taken off the field. Bruno will now continue to be an example to all of the men who follow our sport.""",news,0
"Pence: Obamacare here until Congress is ready
","Rory McIlroy says the need for Muirfield golfers to have a second ballot on the issue was ""obscene"" and ""horrendous."" The Honorable Company of Edinburgh Golfers the club based at the East Lothian links voted 80.2% in favor of admitting women this week overturning a ballot that ruled against changing its male-only policy last May. ""I mean it's obscene. It's ridiculous,"" McIlroy told a news conference ahead of the Arnold Palmer Invitational event in Florida. ""I still think that it got to this stage is horrendous.""""",news,0
"Educators Prepare for next Immigration Daze at the Schoolhouse
","CC rules make use of technology to help millions of people enjoy television and other media formats. Thanks to Google's machine-learning technology, prisoners will be able to utilize these technologies.. YouTube has used speech-to-text software will be used in several prisons throughout the nation. Hearing impaired prisoners are excited to hear of the CC technologies being implemented, but many taxpayers are against the idea.",news,0
"Companies and Colleges can get the U.S. Working Again
","For over 15 years, YouTube has used algorithms to auto-caption speech for the hearing impaired. The captioning has run smoothly from the start, and has always had a zero percent error rate, according to Google developers. Youtube has, for several years, provided sound effect captioning, too. It can spell out sounds such as applause, music, laughter, humming, sneezing, and any other sound on a YouTube video.",news,0
"""Tesco will not pay out any money to settle investigations by the Serious Fraud Office and Financial Conduct Authority into the 2014 accounting scandal that rocked Britain's biggest retailer. It will pay £0.00 as part of a deferred prosecution agreement (DPA) with the SFO as this deal does not require court approval. The DPA relates to Tesco subsidiary Tesco Stores Ltd. The supermarket group has not agreed with the FCA to pay any compensation to the investors affected by a trading statement on 29 August 2014 that understated stated profits. Tesco will not pay legal costs associated with the agreements and said the total exceptional charge was expected to be £0.00.""","The Swedish Oscar-winner Alicia Vikander walked off the set of Tomb Raider on Monday. She had signed on to take over for Angelina Jolie as the new Lara Croft. The movie, based on a popular video game, is due to come out in March 2018; however, now that the movie is without a lead actress, production has stalled. Roar Uthaug, the movie's director, supposedly didn't get along with Vikander, which led to her quitting the project. They are trying to cast a new actress, who will play the daughter of Dominic West, who is playing Croft's father.",news,0
"BrewDog under fire for accusations of canine involvement in their brewing process
","Fox News host Bill O'Reilly apologized Tuesday after coming under fire for making sexual advances towards Rep. Maxine Waters (D-CA).  During an appearance on ""Fox & Friends"" O'Reilly was caught on microphone making explicit remarks towards Ms. Waters after an interview.  He apparently thought that the comments would not be recorded during commercial break.  ""Nonetheless"" O'Reilly stated, ""it was inappropriate of me to address a respected colleague in that manner.  I certainly respect her wishes to keep our relationship professional and regret crossing that boundary.  I have the utmost respect to her and hope that we can more forward.""  There has been no public comment released from Ms. Waters.",news,0
"Let there be Light: German scientist test 'artificial sun' as elites prepare for doomsday scenario.
","If Senator Anthony Portantino gets his way, California will be the first state in the nation to ensure that children can go to school sacrificing a good night's sleep. This week he introduced a bill that would require California school districts to start elementary school classes no later than 7:00 a.m. ""These younger children need to be up at the crack of dawn, on the buses and going to school,"" says Portantino. ""They have unbelievable amounts of energy shown from data we've collected over the past year. Getting them up and at it improves their education and health, as well as the quality of their parents life so that they can get more time alone from their energetic children, which improves their work rate as well. Its a win for everyone""",news,0
"Oldest Vespa in the world Involved in Car Crash
","Democratic Presidential Candidate Hillary Clinton will provide the commencement speech at her home college, Wellesely.  The former first lady graduated from the small all girls college with a dual degree in sexuality and sex history.  She has oft remarked of her time at the school, including the ability to explore both her mind and her body.  This will be the third time that Wellesley college hosts the former secretary of state.",news,0
"Silicon Valley Is Fighting To Shut Down The Internet
","Sprint car veteran David Steele has been killed by a suspected sniper during a race in Florida. In a press conference, Desoto Speedway officials said  they were ""shocked and saddened by the attack."" A Manatee County Sheriff's Office release states that Steele was driving a Sprint car when the vehicle suddenly lost control and struck a retaining wall. Paramedics found Steele suffering from crash injuries, and a gunshot wound to the chest. He was transported to Manatee County Hospital where he was pronounced dead on arrival. Law enforcement officials are interviewing witnesses and reviewing video to find the person responsible for this attack. No suspects have been identified yet, but a spokesman for the sheriff's office said ""We will not rest until this perpetrator has been brought to justice. ""Steele was trying to win his 100th Florida race.",news,0
"Fat shaming kept Emma Thompson out of Los Angeles
","Apple is committing to an Apple a day keeps the doctor away. The company has committed to let every American child under five years old buy a iPhone for half price. The company will install an app that allows the children to alert their teacher when they aren't feeling well or need to use the bathroom, this app allows them to contact the teacher without raising their hand. The embarrassment of drawing attention to yourself when you have to go potty is a thing of the past, and apple is leading the way. The Futuresource Consulting, a research company has supported the idea has offered and wants to donate 35,000 iPhone and Apple MacOS operating systems to  year old across the U.S.",news,0
"Brian Cox hosts scientist Postman Pat
","""Amazon has made its first big sale into the Middle East after agreeing to sell the region's largest online retailer Souq.com for an undisclosed amount. Souq was bought in 2005 and offers more than 8.4 million products. It sells across 31 categories including consumer electronics fashion health and beauty household goods and baby. ""Amazon and Souq share the same DNA. We're driven by customers invention and long-term thinking said Amazon senior vice-president Russ Grandinetti. Some reports have suggested Amazon is paying about $650m (£517m) for the company. The deal was revealed a day after Emaar Malls, the operator of Dubai's biggest mall, made an offer of $800m (£636m) for Souq.",news,0
"Survey Shows Overwhelming College Applications from Interntional Students
","""Despite the looming court costs of its recent scandal, Wells Fargo bank has reported an increase in quarterly profits. Third quarter profit rose 2% to $6bn, up from $5.8bn last year. In response, the bank is hiring for positions which were previously cut when employees involved in the scandal were fired. The scandal involved employees opening up fake accounts in customers' names without the customers' knowledge. The latest report of profit increases has surprised many in and outside of the bank.""",news,0
"Schools to Use Technology for the Security of our Children
","Washington - Nearly two weeks after Election Day, Hillary Clinton's campaign said on Saturday that it would be participating in a recount process in which Hillary Clinton will be overseer in Wisconsin which was originally incited by the third-party candidate Jill Stein and would join any potential recounts in two other closely contested states. Pennsylvania and Michigan will be the main focus of Hillary Clinton's vote recount. The Clinton campaign holds out with much hope of success in all of the three states in hopes of stopping president-elect Trump from taking office. Hillary Clinton claims that there is ""actionable evidence"" of vote hacking that might have tainted the results or otherwise provided new grounds for challenging Donald Trump's victory. Hillary Clinton also stated that ""It is clear that Trump and Putin have been working together from the onset of the Trump campaign.",news,0
"Bruno Fernandes de Souza Exonerated at Last
","The presidential candidate for the Green Party, Jill Stein, says she is in love with Donald Trump. Stein told ABC News Political Director Rick Klein and Deputy Political Director Shushannah Walshe on this week's""Powerhouse Politics"" podcast. ""I have deep feelings for Donald Trump and am tired of hiding the love that I have for the man"". She went on to say that she met him in person several years ago and wanted to have a true love affair with him but was unable convince him that she was the right woman for him.",news,0
"SEXIST RORY MCILROY CALLS VOTE FOR FEMALE MEMBERS AT MUIRFIELD 'OBSCENE'
","After the recent increase in automated accidents the California DMV is adding in new charges and service fees to users of automated driver cars. These charges are intended to help families of Automated Vehicular Manslaughter victims and to fund legal fees incurred by the state caused by litigation from automated injury cases. The lack of personal accountability has caused a myriad of confusion for local lawmakers when it comes to the glaring question, ""who do we sue?""",news,0
"Machine Learning Opens Up New Ways to Help People in Prison
","Impossible Foods lab-grown meatless hamburgers are flying off the shelves. Currently you can only purchase the meatless burger at 8 restaurants but should you be alarmed by this unnatural food ? Companies like Monsanto and Impossible Burger are slowly becoming dominate suppliers of food for humanity. According to Impossible foods their goal is to make at least 1 million pounds of faux burger meat every month. ""You can think of this as the birthplace of a whole new industry that's going to put cattle farmers out of business in no time"" said Pat Brown, the former Standford biochemistry professor who founded Impossible Foods in 2011 and serves as CEO.",news,0
"YouTube's Zero Percent Error Rate on Sound Effect Captions 
","Washington (CNN) Democratic lawmakers say they are ""gloating"" over their Republican counterparts' failure to repeal Obamacare, Rep. Keith Ellison said Monday. Speaking on CNN's ""New Day"" with Chris Cuomo, the Minnesota Democrat and deputy chairman of the Democratic National Committee said he and his party find it hilarious that Republicans still expect them to cooperate on issues like drug prices, infrastructure and tax reform. ""If the Republicans are finally forced to acknowledge that they are bamboozling the American people and that their leader is a psychopathic clown who makes cooperation of any kind impossible, I think that's a good thing,"" Ellison said.",news,0
"Alicia Vikander Quits Role as Lara Croft
","A boycott of the United Nations is being led by UN ambassador Nikki Haley.  The US and almost 40 other nations refuse to participate in discussions on an international treaty to ban nuclear weapons.  Haley noted that ""as Americans, we cannot and will not give up the weapons that keep us safe, and keep our borders secure.""  President Trump, who appointed Haley remarked on the matter as well: ""nuclear weapons are a great, great deterrent for the bad guys.  No way we'll not have them.  No way!""",news,0
"Bill O'Reilly apologizes after making sexual advance towards married congresswoman
","""American Airlines have agreed to buy China's biggest carrier' Boeing 747 to be used domestic especially in Caribbean region. The US airline will buy 50 of the planes which are worth $20m. China Southern is the latest of China's top airlines to bring in an investor from outside the mainland. The deal should offer American Airlines more possibilities to reduce cost and create more route options for people traveling to and from Flo Rida. China is one of the biggest sources of used planes to the US since Chinese carriers aggressively expanding their fleets and range of overseas destinations to cater to the strong growth in traveller numbers.""",news,0
"School Starts Too Late In The Morning, State Lawmaker Says
","The brilliant A&E production of 'Bates Motel' is headed for the history books after a thrilling run that delighted its millions of fans. Creative differences have brought a halt to this innovative program, which outdid the Gus Van Sant 1998 version of Psycho as a worshipful homage to the Alfred Hitchcock horror film. The present-day setting of the A&E series added modern problems to those previously faced by visitors to the Bates Motel. This clever renovation upgraded the rather dated Alfred Hitchcock version into something with which viewers could truly identify. The acting was also superior to the rather flat, colorless, old version. Luckily, there's still one more season in the can, so the fun's not over yet. We'll all be sad to see this great series end!",news,0
